order_id,branch,region,order_date,dispatch_date,delivery_date,delivery_status,order_value,shipping_cost,items_count,source_file,processing_time_days,delivery_time_days,total_fulfillment_days,on_time,late_flag,returned_flag,cost_impact
SOU-1154,South_A,South,2025-10-10,2025-10-14,2025-10-18,In Transit,1641.68,99.22,3,South_A_orders.csv,4,4,8,False,True,False,32.833600000000004
SOU-1155,South_A,South,2025-10-06,2025-10-08,2025-10-14,Delivered,4781.7,166.49,5,South_A_orders.csv,2,6,8,False,True,False,95.634
SOU-1156,South_A,South,2025-10-01,2025-10-01,2025-10-01,Delivered,666.24,46.76,3,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1157,South_A,South,2025-10-01,2025-10-03,2025-10-11,Delivered,4767.33,311.17,3,South_A_orders.csv,2,8,10,False,True,False,95.3466
SOU-1158,South_A,South,2025-10-07,2025-10-08,2025-10-09,Delivered,3308.15,147.78,1,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1159,South_A,South,2025-10-01,2025-10-01,2025-10-03,Delivered,2126.23,47.6,2,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1160,South_A,South,2025-10-02,2025-10-05,2025-10-12,Delivered,667.53,41.63,2,South_A_orders.csv,3,7,10,False,True,False,13.3506
SOU-1161,South_A,South,2025-10-08,2025-10-12,2025-10-16,Delivered,3175.58,100.1,2,South_A_orders.csv,4,4,8,False,True,False,63.5116
SOU-1162,South_A,South,2025-10-03,2025-10-08,2025-10-15,Delivered,3513.15,265.05,1,South_A_orders.csv,5,7,12,False,True,False,70.263
SOU-1163,South_A,South,2025-10-03,2025-10-07,2025-10-11,Delivered,827.68,46.17,4,South_A_orders.csv,4,4,8,False,True,False,16.5536
SOU-1164,South_A,South,2025-10-05,2025-10-06,2025-10-07,In Transit,3323.05,178.99,4,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1165,South_A,South,2025-10-05,2025-10-05,2025-10-09,Delivered,1100.03,52.96,2,South_A_orders.csv,0,4,4,True,False,False,0.0
SOU-1166,South_A,South,2025-10-04,2025-10-06,2025-10-08,Delivered,1076.79,48.18,2,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1167,South_A,South,2025-10-02,2025-10-04,2025-10-06,Delivered,1995.36,49.55,1,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1168,South_A,South,2025-10-01,2025-10-01,2025-10-02,Delivered,4637.69,137.75,2,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1169,South_A,South,2025-10-07,2025-10-11,2025-10-17,Delivered,2719.34,86.28,4,South_A_orders.csv,4,6,10,False,True,False,54.3868
SOU-1170,South_A,South,2025-10-13,2025-10-13,2025-10-13,Delivered,1760.24,135.76,4,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1171,South_A,South,2025-10-05,2025-10-05,2025-10-07,Delivered,2546.07,84.01,3,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1172,South_A,South,2025-10-01,2025-10-06,2025-10-12,Delivered,3158.78,220.37,3,South_A_orders.csv,5,6,11,False,True,False,63.1756
SOU-1173,South_A,South,2025-10-03,2025-10-05,2025-10-10,Delivered,4077.85,165.2,3,South_A_orders.csv,2,5,7,False,True,False,81.557
SOU-1174,South_A,South,2025-10-08,2025-10-10,2025-10-16,Delivered,2768.52,62.19,1,South_A_orders.csv,2,6,8,False,True,False,55.370400000000004
SOU-1175,South_A,South,2025-10-01,2025-10-06,2025-10-11,Delivered,3769.92,156.15,4,South_A_orders.csv,5,5,10,False,True,False,75.39840000000001
SOU-1176,South_A,South,2025-10-02,2025-10-04,2025-10-11,Delivered,1530.36,99.35,5,South_A_orders.csv,2,7,9,False,True,False,30.6072
SOU-1177,South_A,South,2025-10-03,2025-10-05,2025-10-07,Delivered,3104.44,212.15,1,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1178,South_A,South,2025-10-12,2025-10-17,2025-10-24,Delivered,2288.96,62.73,4,South_A_orders.csv,5,7,12,False,True,False,45.7792
SOU-1179,South_A,South,2025-10-03,2025-10-03,2025-10-03,Delivered,778.0,50.02,4,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1180,South_A,South,2025-10-07,2025-10-12,2025-10-20,Delivered,4879.51,265.51,2,South_A_orders.csv,5,8,13,False,True,False,97.59020000000001
SOU-1181,South_A,South,2025-10-14,2025-10-14,2025-10-23,Delivered,629.96,44.43,5,South_A_orders.csv,0,9,9,False,True,False,12.599200000000002
SOU-1182,South_A,South,2025-10-03,2025-10-07,2025-10-12,Delivered,4361.28,110.29,3,South_A_orders.csv,4,5,9,False,True,False,87.2256
SOU-1183,South_A,South,2025-10-06,2025-10-09,2025-10-12,Delivered,3966.21,107.67,3,South_A_orders.csv,3,3,6,False,True,False,79.3242
SOU-1184,South_A,South,2025-10-02,2025-10-05,2025-10-08,Delivered,3367.94,155.34,2,South_A_orders.csv,3,3,6,False,True,False,67.3588
SOU-1185,South_A,South,2025-10-14,2025-10-14,2025-10-16,Delivered,3657.82,99.78,3,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1186,South_A,South,2025-10-04,2025-10-08,2025-10-16,Delivered,2955.16,81.11,4,South_A_orders.csv,4,8,12,False,True,False,59.1032
SOU-1187,South_A,South,2025-10-08,2025-10-08,2025-10-10,Delivered,3154.56,177.12,1,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1188,South_A,South,2025-10-03,2025-10-03,2025-10-04,Delivered,4084.42,144.79,4,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1189,South_A,South,2025-10-01,2025-10-06,2025-10-11,Delivered,1456.1,77.89,2,South_A_orders.csv,5,5,10,False,True,False,29.122
SOU-1190,South_A,South,2025-10-01,2025-10-02,2025-10-06,Delivered,3651.01,256.25,5,South_A_orders.csv,1,4,5,True,False,False,0.0
SOU-1191,South_A,South,2025-10-04,2025-10-07,2025-10-11,Delivered,2808.79,181.0,3,South_A_orders.csv,3,4,7,False,True,False,56.1758
SOU-1192,South_A,South,2025-10-01,2025-10-03,2025-10-07,Delivered,1259.39,61.72,3,South_A_orders.csv,2,4,6,False,True,False,25.187800000000003
SOU-1193,South_A,South,2025-10-08,2025-10-09,2025-10-15,Delivered,659.76,23.3,1,South_A_orders.csv,1,6,7,False,True,False,13.1952
SOU-1194,South_A,South,2025-10-08,2025-10-10,2025-10-12,Delivered,278.66,6.46,5,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1195,South_A,South,2025-10-07,2025-10-10,2025-10-15,Delivered,592.76,25.84,4,South_A_orders.csv,3,5,8,False,True,False,11.8552
SOU-1196,South_A,South,2025-10-03,2025-10-08,2025-10-18,Delivered,1646.11,43.45,4,South_A_orders.csv,5,10,15,False,True,False,32.9222
SOU-1197,South_A,South,2025-10-02,2025-10-04,2025-10-10,Delivered,1494.54,76.27,2,South_A_orders.csv,2,6,8,False,True,False,29.8908
SOU-1198,South_A,South,2025-10-05,2025-10-05,2025-10-05,Delivered,1481.4,57.9,2,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1199,South_A,South,2025-10-01,2025-10-04,2025-10-08,Delivered,2777.39,97.17,5,South_A_orders.csv,3,4,7,False,True,False,55.547799999999995
SOU-1200,South_A,South,2025-10-02,2025-10-02,2025-10-04,Delivered,4540.54,293.35,2,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1201,South_A,South,2025-10-03,2025-10-03,2025-10-05,Delivered,4669.58,254.68,4,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1202,South_A,South,2025-10-09,2025-10-11,2025-10-13,Delivered,3624.25,131.54,2,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1203,South_A,South,2025-10-10,2025-10-16,2025-10-23,Delivered,1560.23,89.76,4,South_A_orders.csv,6,7,13,False,True,False,31.204600000000003
SOU-1204,South_A,South,2025-10-08,2025-10-08,2025-10-09,Delivered,297.64,11.78,5,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1205,South_A,South,2025-10-01,2025-10-02,2025-10-04,Delivered,2184.98,117.82,5,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1206,South_A,South,2025-10-02,2025-10-02,2025-10-04,Delivered,3143.81,85.65,2,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1207,South_A,South,2025-10-14,2025-10-14,2025-10-18,Returned,1450.28,57.91,1,South_A_orders.csv,0,4,4,True,False,True,870.168
SOU-1208,South_A,South,2025-10-08,2025-10-11,2025-10-17,Delivered,1997.39,73.84,4,South_A_orders.csv,3,6,9,False,True,False,39.9478
SOU-1209,South_A,South,2025-10-16,2025-10-16,2025-10-16,Delivered,3181.48,185.87,5,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1210,South_A,South,2025-10-01,2025-10-05,2025-10-09,Delivered,3080.24,143.77,4,South_A_orders.csv,4,4,8,False,True,False,61.6048
SOU-1211,South_A,South,2025-10-02,2025-10-03,2025-10-05,Delivered,923.3,38.12,3,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1212,South_A,South,2025-10-01,2025-10-04,2025-10-09,Delivered,3029.26,181.41,4,South_A_orders.csv,3,5,8,False,True,False,60.58520000000001
SOU-1213,South_A,South,2025-10-07,2025-10-09,2025-10-11,Delivered,3489.43,208.25,3,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1214,South_A,South,2025-10-04,2025-10-05,2025-10-10,Delivered,2727.16,171.92,3,South_A_orders.csv,1,5,6,False,True,False,54.5432
SOU-1215,South_A,South,2025-10-04,2025-10-04,2025-10-04,In Transit,3516.11,87.88,1,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1216,South_A,South,2025-10-29,2025-10-29,2025-10-30,Delivered,3661.7,265.26,2,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1217,South_A,South,2025-10-09,2025-10-09,2025-10-11,In Transit,2611.81,97.82,2,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1218,South_A,South,2025-10-10,2025-10-14,2025-10-23,Delivered,2614.63,164.52,3,South_A_orders.csv,4,9,13,False,True,False,52.2926
SOU-1219,South_A,South,2025-10-04,2025-10-04,2025-10-05,Delivered,4705.63,190.96,2,South_A_orders.csv,0,1,1,True,False,False,0.0
SOU-1220,South_A,South,2025-10-04,2025-10-05,2025-10-07,Delivered,1348.27,55.43,3,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1221,South_A,South,2025-10-04,2025-10-08,2025-10-15,Delivered,330.59,7.0,4,South_A_orders.csv,4,7,11,False,True,False,6.6118
SOU-1222,South_A,South,2025-10-05,2025-10-06,2025-10-08,Delivered,151.51,9.96,1,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1223,South_A,South,2025-10-05,2025-10-07,2025-10-09,Returned,3947.43,194.39,4,South_A_orders.csv,2,2,4,True,False,True,2368.4579999999996
SOU-1224,South_A,South,2025-10-14,2025-10-16,2025-10-21,Delivered,1465.6,113.63,5,South_A_orders.csv,2,5,7,False,True,False,29.311999999999998
SOU-1225,South_A,South,2025-10-05,2025-10-05,2025-10-05,Delivered,4994.09,116.35,5,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1226,South_A,South,2025-10-03,2025-10-08,2025-10-14,Delivered,413.11,10.1,4,South_A_orders.csv,5,6,11,False,True,False,8.2622
SOU-1227,South_A,South,2025-10-01,2025-10-02,2025-10-05,Delivered,4557.02,92.83,2,South_A_orders.csv,1,3,4,True,False,False,0.0
SOU-1228,South_A,South,2025-10-14,2025-10-17,2025-10-25,Delivered,4717.62,317.46,3,South_A_orders.csv,3,8,11,False,True,False,94.3524
SOU-1229,South_A,South,2025-10-02,2025-10-07,2025-10-13,Delivered,4977.57,185.42,3,South_A_orders.csv,5,6,11,False,True,False,99.5514
SOU-1230,South_A,South,2025-10-02,2025-10-03,2025-10-05,Delivered,1547.57,39.36,3,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1231,South_A,South,2025-10-05,2025-10-09,2025-10-13,Delivered,1984.13,80.99,4,South_A_orders.csv,4,4,8,False,True,False,39.6826
SOU-1232,South_A,South,2025-10-02,2025-10-03,2025-10-05,Delivered,4003.56,161.26,4,South_A_orders.csv,1,2,3,True,False,False,0.0
SOU-1233,South_A,South,2025-10-02,2025-10-04,2025-10-06,Delivered,144.53,8.51,4,South_A_orders.csv,2,2,4,True,False,False,0.0
SOU-1234,South_A,South,2025-10-04,2025-10-07,2025-10-14,Delivered,1296.32,60.94,2,South_A_orders.csv,3,7,10,False,True,False,25.9264
SOU-1235,South_A,South,2025-10-03,2025-10-04,2025-10-05,Delivered,4348.59,150.63,3,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1236,South_A,South,2025-10-16,2025-10-16,2025-10-16,Delivered,4836.45,225.41,4,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1237,South_A,South,2025-10-01,2025-10-01,2025-10-01,Delivered,1228.56,32.42,1,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1238,South_A,South,2025-10-03,2025-10-04,2025-10-05,Delivered,1042.06,40.19,4,South_A_orders.csv,1,1,2,True,False,False,0.0
SOU-1239,South_A,South,2025-10-04,2025-10-06,2025-10-13,Delivered,3953.03,175.14,1,South_A_orders.csv,2,7,9,False,True,False,79.06060000000001
SOU-1240,South_A,South,2025-10-07,2025-10-07,2025-10-09,Delivered,414.06,23.09,2,South_A_orders.csv,0,2,2,True,False,False,0.0
SOU-1241,South_A,South,2025-10-02,2025-10-07,2025-10-12,Delivered,2145.22,82.76,3,South_A_orders.csv,5,5,10,False,True,False,42.904399999999995
SOU-1242,South_A,South,2025-10-01,2025-10-01,2025-10-01,Delivered,2769.53,76.27,1,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1243,South_A,South,2025-10-02,2025-10-05,2025-10-11,Delivered,2594.76,73.59,4,South_A_orders.csv,3,6,9,False,True,False,51.8952
SOU-1244,South_A,South,2025-10-11,2025-10-11,2025-10-11,Delivered,3611.37,149.94,4,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1245,South_A,South,2025-10-03,2025-10-05,2025-10-08,Delivered,3257.98,100.91,1,South_A_orders.csv,2,3,5,True,False,False,0.0
SOU-1246,South_A,South,2025-10-01,2025-10-01,2025-10-01,Delivered,3854.6,147.42,3,South_A_orders.csv,0,0,0,True,False,False,0.0
SOU-1247,South_A,South,2025-10-02,2025-10-07,2025-10-13,Delivered,4938.11,165.47,5,South_A_orders.csv,5,6,11,False,True,False,98.76219999999999
SOU-1248,South_A,South,2025-10-05,2025-10-05,2025-10-10,Delivered,2212.93,119.85,3,South_A_orders.csv,0,5,5,True,False,False,0.0
SOU-1249,South_A,South,2025-10-04,2025-10-07,2025-10-10,Delivered,2889.59,167.32,2,South_A_orders.csv,3,3,6,False,True,False,57.7918
WES-1000,West_A,West,2025-10-03,2025-10-04,2025-10-06,Delivered,4655.28,127.91,4,West_A_orders.csv,1,2,3,True,False,False,0.0
WES-1001,West_A,West,2025-10-02,2025-10-03,2025-10-04,Delivered,4645.95,334.8,5,West_A_orders.csv,1,1,2,True,False,False,0.0
WES-1002,West_A,West,2025-10-02,2025-10-02,2025-10-05,Delivered,3179.19,147.26,1,West_A_orders.csv,0,3,3,True,False,False,0.0
WES-1003,West_A,West,2025-10-09,2025-10-14,2025-10-22,Delivered,2690.67,59.36,5,West_A_orders.csv,5,8,13,False,True,False,53.8134
WES-1004,West_A,West,2025-10-11,2025-10-11,2025-10-12,Delivered,2216.85,177.22,1,West_A_orders.csv,0,1,1,True,False,False,0.0
WES-1005,West_A,West,2025-10-01,2025-10-02,2025-10-10,Delivered,3367.98,121.34,5,West_A_orders.csv,1,8,9,False,True,False,67.3596
WES-1006,West_A,West,2025-10-06,2025-10-08,2025-10-12,Delivered,468.87,12.54,3,West_A_orders.csv,2,4,6,False,True,False,9.3774
WES-1007,West_A,West,2025-10-02,2025-10-05,2025-10-09,Delivered,1994.81,138.18,5,West_A_orders.csv,3,4,7,False,True,False,39.8962
WES-1008,West_A,West,2025-10-10,2025-10-10,2025-10-12,Delivered,1447.98,84.48,3,West_A_orders.csv,0,2,2,True,False,False,0.0
WES-1009,West_A,West,2025-10-03,2025-10-07,2025-10-12,Delivered,3305.68,264.1,3,West_A_orders.csv,4,5,9,False,True,False,66.11359999999999
WES-1010,West_A,West,2025-10-07,2025-10-09,2025-10-15,Delivered,728.91,43.01,1,West_A_orders.csv,2,6,8,False,True,False,14.578199999999999
WES-1011,West_A,West,2025-10-13,2025-10-13,2025-10-14,Delivered,4149.31,257.63,2,West_A_orders.csv,0,1,1,True,False,False,0.0
WES-1012,West_A,West,2025-10-01,2025-10-01,2025-10-01,Returned,3241.32,125.44,5,West_A_orders.csv,0,0,0,True,False,True,1944.792
WES-1013,West_A,West,2025-10-01,2025-10-02,2025-10-05,Delivered,1840.89,112.2,5,West_A_orders.csv,1,3,4,True,False,False,0.0
WES-1014,West_A,West,2025-10-07,2025-10-08,2025-10-10,Delivered,3367.99,88.08,5,West_A_orders.csv,1,2,3,True,False,False,0.0
WES-1015,West_A,West,2025-10-01,2025-10-02,2025-10-05,Delivered,3710.45,185.75,3,West_A_orders.csv,1,3,4,True,False,False,0.0
WES-1016,West_A,West,2025-10-01,2025-10-02,2025-10-06,Delivered,3391.14,135.76,3,West_A_orders.csv,1,4,5,True,False,False,0.0
WES-1017,West_A,West,2025-10-05,2025-10-11,2025-10-19,Delivered,2682.55,147.41,2,West_A_orders.csv,6,8,14,False,True,False,53.651
WES-1018,West_A,West,2025-10-07,2025-10-10,2025-10-15,Delivered,2065.63,158.78,1,West_A_orders.csv,3,5,8,False,True,False,41.3126
WES-1019,West_A,West,2025-10-10,2025-10-14,2025-10-20,Delivered,1813.11,101.14,5,West_A_orders.csv,4,6,10,False,True,False,36.2622
WES-1020,West_A,West,2025-10-01,2025-10-04,2025-10-11,Delivered,3734.25,225.97,2,West_A_orders.csv,3,7,10,False,True,False,74.685
WES-1021,West_A,West,2025-10-03,2025-10-06,2025-10-11,In Transit,3178.9,98.69,5,West_A_orders.csv,3,5,8,False,True,False,63.578
WES-1022,West_A,West,2025-10-09,2025-10-14,2025-10-23,Delivered,3546.06,248.46,4,West_A_orders.csv,5,9,14,False,True,False,70.9212
WES-1023,West_A,West,2025-10-06,2025-10-09,2025-10-13,Delivered,193.92,8.9,5,West_A_orders.csv,3,4,7,False,True,False,3.8783999999999996
WES-1024,West_A,West,2025-10-01,2025-10-01,2025-10-03,Delivered,961.86,32.82,4,West_A_orders.csv,0,2,2,True,False,False,0.0
WES-1025,West_A,West,2025-10-01,2025-10-02,2025-10-04,Returned,4882.82,162.78,3,West_A_orders.csv,1,2,3,True,False,True,2929.6919999999996
WES-1026,West_A,West,2025-10-06,2025-10-06,2025-10-07,Delivered,3009.05,196.46,3,West_A_orders.csv,0,1,1,True,False,False,0.0
WES-1027,West_A,West,2025-10-13,2025-10-14,2025-10-19,Delivered,4405.86,140.11,2,West_A_orders.csv,1,5,6,False,True,False,88.1172
WES-1028,West_A,West,2025-10-12,2025-10-15,2025-10-19,Delivered,1577.78,49.38,4,West_A_orders.csv,3,4,7,False,True,False,31.555600000000002
WES-1029,West_A,West,2025-10-01,2025-10-02,2025-10-03,Delivered,792.78,22.05,3,West_A_orders.csv,1,1,2,True,False,False,0.0
WES-1030,West_A,West,2025-10-07,2025-10-09,2025-10-15,Delivered,1260.56,37.69,1,West_A_orders.csv,2,6,8,False,True,False,25.211199999999998
WES-1031,West_A,West,2025-10-03,2025-10-03,2025-10-03,Delivered,186.58,4.88,2,West_A_orders.csv,0,0,0,True,False,False,0.0
WES-1032,West_A,West,2025-10-04,2025-10-06,2025-10-11,Delivered,4958.96,147.86,4,West_A_orders.csv,2,5,7,False,True,False,99.17920000000001
WES-1033,West_A,West,2025-10-01,2025-10-06,2025-10-12,Delivered,745.85,54.61,2,West_A_orders.csv,5,6,11,False,True,False,14.917000000000002
WES-1034,West_A,West,2025-10-01,2025-10-03,2025-10-07,Delivered,3190.11,146.13,4,West_A_orders.csv,2,4,6,False,True,False,63.802200000000006
WES-1035,West_A,West,2025-10-02,2025-10-04,2025-10-09,Delivered,429.69,15.5,1,West_A_orders.csv,2,5,7,False,True,False,8.5938
WES-1036,West_A,West,2025-10-01,2025-10-02,2025-10-03,Delivered,3977.68,241.98,4,West_A_orders.csv,1,1,2,True,False,False,0.0
WES-1037,West_A,West,2025-10-05,2025-10-07,2025-10-10,Delivered,3296.18,146.06,2,West_A_orders.csv,2,3,5,True,False,False,0.0
WES-1038,West_A,West,2025-10-01,2025-10-04,2025-10-07,In Transit,1136.01,40.79,1,West_A_orders.csv,3,3,6,False,True,False,22.720200000000002
WES-1039,West_A,West,2025-10-17,2025-10-19,2025-10-24,Delivered,765.15,60.18,1,West_A_orders.csv,2,5,7,False,True,False,15.302999999999999
WES-1040,West_A,West,2025-10-01,2025-10-03,2025-10-10,Delivered,3930.47,126.66,5,West_A_orders.csv,2,7,9,False,True,False,78.6094
WES-1041,West_A,West,2025-10-01,2025-10-01,2025-10-06,Delivered,4932.27,341.56,1,West_A_orders.csv,0,5,5,True,False,False,0.0
WES-1042,West_A,West,2025-10-01,2025-10-03,2025-10-05,Delivered,3953.88,136.89,5,West_A_orders.csv,2,2,4,True,False,False,0.0
WES-1043,West_A,West,2025-10-10,2025-10-15,2025-10-21,Delivered,952.42,39.69,5,West_A_orders.csv,5,6,11,False,True,False,19.0484
WES-1044,West_A,West,2025-10-04,2025-10-06,2025-10-08,Delivered,268.58,15.6,5,West_A_orders.csv,2,2,4,True,False,False,0.0
WES-1045,West_A,West,2025-10-03,2025-10-06,2025-10-10,Delivered,3603.27,125.85,2,West_A_orders.csv,3,4,7,False,True,False,72.0654
WES-1046,West_A,West,2025-10-03,2025-10-03,2025-10-03,Delivered,1668.08,84.01,1,West_A_orders.csv,0,0,0,True,False,False,0.0
WES-1047,West_A,West,2025-10-16,2025-10-19,2025-10-22,Delivered,1782.55,37.69,3,West_A_orders.csv,3,3,6,False,True,False,35.651
WES-1048,West_A,West,2025-10-01,2025-10-03,2025-10-06,Delivered,2638.28,53.95,4,West_A_orders.csv,2,3,5,True,False,False,0.0
WES-1049,West_A,West,2025-10-07,2025-10-12,2025-10-18,Delivered,4084.4,225.89,4,West_A_orders.csv,5,6,11,False,True,False,81.688
WES-1050,West_A,West,2025-10-03,2025-10-03,2025-10-04,Delivered,3028.4,194.83,4,West_A_orders.csv,0,1,1,True,False,False,0.0
WES-1051,West_A,West,2025-10-06,2025-10-06,2025-10-06,Delivered,3171.33,131.69,1,West_A_orders.csv,0,0,0,True,False,False,0.0
WES-1052,West_A,West,2025-10-04,2025-10-11,2025-10-18,Returned,4024.01,189.4,2,West_A_orders.csv,7,7,14,False,True,True,2494.8862
WES-1053,West_A,West,2025-10-05,2025-10-05,2025-10-06,Delivered,1304.51,97.7,2,West_A_orders.csv,0,1,1,True,False,False,0.0
WES-1054,West_A,West,2025-10-04,2025-10-07,2025-10-16,Delivered,1941.52,50.38,5,West_A_orders.csv,3,9,12,False,True,False,38.8304
WES-1055,West_A,West,2025-10-04,2025-10-04,2025-10-04,Delivered,2394.67,170.47,2,West_A_orders.csv,0,0,0,True,False,False,0.0
WES-1056,West_A,West,2025-10-07,2025-10-10,2025-10-13,Delivered,4924.42,295.39,1,West_A_orders.csv,3,3,6,False,True,False,98.4884
WES-1057,West_A,West,2025-10-07,2025-10-07,2025-10-07,In Transit,4825.99,180.33,4,West_A_orders.csv,0,0,0,True,False,False,0.0
WES-1058,West_A,West,2025-10-08,2025-10-12,2025-10-21,Delivered,485.27,19.34,5,West_A_orders.csv,4,9,13,False,True,False,9.7054
WES-1059,West_A,West,2025-10-03,2025-10-05,2025-10-07,In Transit,4022.63,284.55,4,West_A_orders.csv,2,2,4,True,False,False,0.0
WES-1060,West_A,West,2025-10-02,2025-10-03,2025-10-07,Delivered,3541.79,134.47,2,West_A_orders.csv,1,4,5,True,False,False,0.0
WES-1061,West_A,West,2025-10-06,2025-10-07,2025-10-10,Delivered,3971.41,226.28,1,West_A_orders.csv,1,3,4,True,False,False,0.0
WES-1062,West_A,West,2025-10-01,2025-10-04,2025-10-09,Delivered,756.72,20.39,3,West_A_orders.csv,3,5,8,False,True,False,15.134400000000001
WES-1063,West_A,West,2025-10-15,2025-10-19,2025-10-24,Delivered,4497.91,334.94,2,West_A_orders.csv,4,5,9,False,True,False,89.9582
WES-1064,West_A,West,2025-10-14,2025-10-16,2025-10-21,Delivered,4045.08,287.23,1,West_A_orders.csv,2,5,7,False,True,False,80.9016
WES-1065,West_A,West,2025-10-15,2025-10-17,2025-10-19,Delivered,4828.15,175.81,5,West_A_orders.csv,2,2,4,True,False,False,0.0
WES-1066,West_A,West,2025-10-21,2025-10-23,2025-11-02,Delivered,3536.68,73.78,2,West_A_orders.csv,2,10,12,False,True,False,70.7336
WES-1067,West_A,West,2025-10-06,2025-10-06,2025-10-12,Delivered,453.84,27.71,2,West_A_orders.csv,0,6,6,False,True,False,9.0768
WES-1068,West_A,West,2025-10-08,2025-10-08,2025-10-08,Delivered,2728.98,195.39,3,West_A_orders.csv,0,0,0,True,False,False,0.0
WES-1069,West_A,West,2025-10-05,2025-10-05,2025-10-07,Delivered,1340.67,91.46,3,West_A_orders.csv,0,2,2,True,False,False,0.0
WES-1070,West_A,West,2025-10-05,2025-10-08,2025-10-13,Delivered,3379.4,232.84,4,West_A_orders.csv,3,5,8,False,True,False,67.58800000000001
WES-1071,West_A,West,2025-10-03,2025-10-06,2025-10-10,Delivered,3627.98,94.58,5,West_A_orders.csv,3,4,7,False,True,False,72.5596
WES-1072,West_A,West,2025-10-17,2025-10-19,2025-10-24,Delivered,1443.4,56.59,2,West_A_orders.csv,2,5,7,False,True,False,28.868000000000002
WES-1073,West_A,West,2025-10-11,2025-10-11,2025-10-13,Delivered,888.22,55.09,5,West_A_orders.csv,0,2,2,True,False,False,0.0
WES-1074,West_A,West,2025-10-01,2025-10-05,2025-10-11,Returned,2616.24,201.49,5,West_A_orders.csv,4,6,10,False,True,True,1622.0688
WES-1075,West_A,West,2025-10-03,2025-10-04,2025-10-09,Delivered,2502.53,177.2,2,West_A_orders.csv,1,5,6,False,True,False,50.0506
WES-1076,West_A,West,2025-10-05,2025-10-07,2025-10-11,Returned,4550.9,256.1,2,West_A_orders.csv,2,4,6,False,True,True,2821.5579999999995
WES-1077,West_A,West,2025-10-03,2025-10-04,2025-10-06,Returned,1594.99,48.06,5,West_A_orders.csv,1,2,3,True,False,True,956.9939999999999
WES-1078,West_A,West,2025-10-03,2025-10-06,2025-10-09,Delivered,1522.77,37.95,3,West_A_orders.csv,3,3,6,False,True,False,30.4554
WES-1079,West_A,West,2025-10-03,2025-10-04,2025-10-07,Delivered,1292.99,61.37,4,West_A_orders.csv,1,3,4,True,False,False,0.0
WES-1080,West_A,West,2025-10-07,2025-10-09,2025-10-11,Delivered,2497.47,92.82,1,West_A_orders.csv,2,2,4,True,False,False,0.0
WES-1081,West_A,West,2025-10-15,2025-10-17,2025-10-22,Delivered,4109.67,250.69,2,West_A_orders.csv,2,5,7,False,True,False,82.1934
WES-1082,West_A,West,2025-10-03,2025-10-03,2025-10-03,Delivered,2644.11,90.06,2,West_A_orders.csv,0,0,0,True,False,False,0.0
WES-1083,West_A,West,2025-10-02,2025-10-05,2025-10-09,Delivered,1421.74,88.35,4,West_A_orders.csv,3,4,7,False,True,False,28.4348
WES-1084,West_A,West,2025-10-04,2025-10-04,2025-10-06,Delivered,1978.6,138.96,1,West_A_orders.csv,0,2,2,True,False,False,0.0
WES-1085,West_A,West,2025-10-08,2025-10-08,2025-10-10,Delivered,1494.91,63.62,5,West_A_orders.csv,0,2,2,True,False,False,0.0
